SalesOrderNumber;DueDate;ShipDate;OnlineOrderFlag;CustomerID;SalesPersonID;SubTotal;TaxAmt;Freight;TotalDue
SO44837;2011-11-17 00:00:00.000;2011-11-12 00:00:00.000;1;13808;NULL;3578,27;286,2616;89,4568;3953,9884
SO44838;2011-11-17 00:00:00.000;2011-11-12 00:00:00.000;1;14138;NULL;3578,27;286,2616;89,4568;3953,9884
SO44839;2011-11-17 00:00:00.000;2011-11-12 00:00:00.000;1;28825;NULL;3578,27;286,2616;89,4568;3953,9884
SO44840;2011-11-17 00:00:00.000;2011-11-12 00:00:00.000;1;28857;NULL;3578,27;286,2616;89,4568;3953,9884
SO44841;2011-11-17 00:00:00.000;2011-11-12 00:00:00.000;1;18335;NULL;3578,27;286,2616;89,4568;3953,9884
SO44842;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;14140;NULL;3578,27;286,2616;89,4568;3953,9884
SO44843;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;29058;NULL;3578,27;286,2616;89,4568;3953,9884
SO44844;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;29139;NULL;3578,27;286,2616;89,4568;3953,9884
SO44845;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;28845;NULL;3578,27;286,2616;89,4568;3953,9884
SO44846;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;18334;NULL;3578,27;286,2616;89,4568;3953,9884
SO44847;2011-11-18 00:00:00.000;2011-11-13 00:00:00.000;1;11445;NULL;3399,99;271,9992;84,9998;3756,989
SO44848;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;28418;NULL;3374,99;269,9992;84,3748;3729,364
SO44849;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;17996;NULL;699,0982;55,9279;17,4775;772,5036
SO44850;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;19417;NULL;699,0982;55,9279;17,4775;772,5036
SO44851;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;22299;NULL;3578,27;286,2616;89,4568;3953,9884
SO44852;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;29128;NULL;3578,27;286,2616;89,4568;3953,9884
SO44853;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;19874;NULL;3374,99;269,9992;84,3748;3729,364
SO44854;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;29004;NULL;3578,27;286,2616;89,4568;3953,9884
SO44855;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;26692;NULL;699,0982;55,9279;17,4775;772,5036
SO44856;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;14651;NULL;699,0982;55,9279;17,4775;772,5036
SO44857;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18484;NULL;3578,27;286,2616;89,4568;3953,9884
SO44858;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18487;NULL;3578,27;286,2616;89,4568;3953,9884
SO44859;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18495;NULL;3578,27;286,2616;89,4568;3953,9884
SO44860;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18693;NULL;3578,27;286,2616;89,4568;3953,9884
SO44861;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18288;NULL;3578,27;286,2616;89,4568;3953,9884
SO44862;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18457;NULL;3578,27;286,2616;89,4568;3953,9884
SO44863;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;18467;NULL;3578,27;286,2616;89,4568;3953,9884
SO44864;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;11364;NULL;3374,99;269,9992;84,3748;3729,364
SO44865;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;11372;NULL;3374,99;269,9992;84,3748;3729,364
SO44866;2011-11-19 00:00:00.000;2011-11-14 00:00:00.000;1;11443;NULL;3374,99;269,9992;84,3748;3729,364
SO44867;2011-11-20 00:00:00.000;2011-11-15 00:00:00.000;1;14793;NULL;3578,27;286,2616;89,4568;3953,9884
SO44868;2011-11-20 00:00:00.000;2011-11-15 00:00:00.000;1;28852;NULL;3578,27;286,2616;89,4568;3953,9884
SO44869;2011-11-20 00:00:00.000;2011-11-15 00:00:00.000;1;18700;NULL;3578,27;286,2616;89,4568;3953,9884
SO44870;2011-11-20 00:00:00.000;2011-11-15 00:00:00.000;1;18301;NULL;3578,27;286,2616;89,4568;3953,9884
SO44871;2011-11-20 00:00:00.000;2011-11-15 00:00:00.000;1;11363;NULL;3399,99;271,9992;84,9998;3756,989
SO44872;2011-11-21 00:00:00.000;2011-11-16 00:00:00.000;1;29111;NULL;3578,27;286,2616;89,4568;3953,9884
SO44873;2011-11-21 00:00:00.000;2011-11-16 00:00:00.000;1;28828;NULL;3578,27;286,2616;89,4568;3953,9884
SO44874;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18004;NULL;699,0982;55,9279;17,4775;772,5036
SO44875;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;29048;NULL;3578,27;286,2616;89,4568;3953,9884
SO44876;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;29056;NULL;3578,27;286,2616;89,4568;3953,9884
SO44877;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;29136;NULL;3578,27;286,2616;89,4568;3953,9884
SO44878;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;28807;NULL;3578,27;286,2616;89,4568;3953,9884
SO44879;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;28833;NULL;3578,27;286,2616;89,4568;3953,9884
SO44880;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18470;NULL;3578,27;286,2616;89,4568;3953,9884
SO44881;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18496;NULL;3578,27;286,2616;89,4568;3953,9884
SO44882;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18703;NULL;3578,27;286,2616;89,4568;3953,9884
SO44883;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18296;NULL;3578,27;286,2616;89,4568;3953,9884
SO44884;2011-11-22 00:00:00.000;2011-11-17 00:00:00.000;1;18308;NULL;3578,27;286,2616;89,4568;3953,9884
SO44885;2011-11-23 00:00:00.000;2011-11-18 00:00:00.000;1;14833;NULL;3578,27;286,2616;89,4568;3953,9884
SO44886;2011-11-23 00:00:00.000;2011-11-18 00:00:00.000;1;29108;NULL;3578,27;286,2616;89,4568;3953,9884
SO44887;2011-11-23 00:00:00.000;2011-11-18 00:00:00.000;1;28821;NULL;3578,27;286,2616;89,4568;3953,9884
SO44888;2011-11-23 00:00:00.000;2011-11-18 00:00:00.000;1;28838;NULL;3578,27;286,2616;89,4568;3953,9884
SO44889;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;11351;NULL;3374,99;269,9992;84,3748;3729,364
SO44890;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;11381;NULL;3399,99;271,9992;84,9998;3756,989
SO44891;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;28847;NULL;3578,27;286,2616;89,4568;3953,9884
SO44892;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;22267;NULL;3578,27;286,2616;89,4568;3953,9884
SO44893;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;28856;NULL;3578,27;286,2616;89,4568;3953,9884
SO44894;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;25943;NULL;3374,99;269,9992;84,3748;3729,364
SO44895;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;25951;NULL;3374,99;269,9992;84,3748;3729,364
SO44896;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;25964;NULL;3399,99;271,9992;84,9998;3756,989
SO44897;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;18696;NULL;3578,27;286,2616;89,4568;3953,9884
SO44898;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;18307;NULL;3578,27;286,2616;89,4568;3953,9884
SO44899;2011-11-24 00:00:00.000;2011-11-19 00:00:00.000;1;11353;NULL;3374,99;269,9992;84,3748;3729,364
SO44900;2011-11-25 00:00:00.000;2011-11-20 00:00:00.000;1;14778;NULL;3578,27;286,2616;89,4568;3953,9884
SO44901;2011-11-25 00:00:00.000;2011-11-20 00:00:00.000;1;12332;NULL;3578,27;286,2616;89,4568;3953,9884
SO44902;2011-11-25 00:00:00.000;2011-11-20 00:00:00.000;1;13829;NULL;3578,27;286,2616;89,4568;3953,9884
SO44903;2011-11-25 00:00:00.000;2011-11-20 00:00:00.000;1;18284;NULL;3578,27;286,2616;89,4568;3953,9884
SO44904;2011-11-25 00:00:00.000;2011-11-20 00:00:00.000;1;11359;NULL;3374,99;269,9992;84,3748;3729,364
SO44905;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;13822;NULL;3578,27;286,2616;89,4568;3953,9884
SO44906;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;14832;NULL;3578,27;286,2616;89,4568;3953,9884
SO44907;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;19415;NULL;699,0982;55,9279;17,4775;772,5036
SO44908;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;29032;NULL;3578,27;286,2616;89,4568;3953,9884
SO44909;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;28840;NULL;3578,27;286,2616;89,4568;3953,9884
SO44910;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;25969;NULL;3399,99;271,9992;84,9998;3756,989
SO44911;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;25976;NULL;3374,99;269,9992;84,3748;3729,364
SO44912;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;28966;NULL;3578,27;286,2616;89,4568;3953,9884
SO44913;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;18468;NULL;3578,27;286,2616;89,4568;3953,9884
SO44914;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;18491;NULL;3578,27;286,2616;89,4568;3953,9884
SO44915;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;18461;NULL;3578,27;286,2616;89,4568;3953,9884
SO44916;2011-11-26 00:00:00.000;2011-11-21 00:00:00.000;1;18463;NULL;3578,27;286,2616;89,4568;3953,9884
SO44917;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;13842;NULL;3578,27;286,2616;89,4568;3953,9884
SO44918;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;29466;NULL;3374,99;269,9992;84,3748;3729,364
SO44919;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;29017;NULL;3578,27;286,2616;89,4568;3953,9884
SO44920;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;14648;NULL;699,0982;55,9279;17,4775;772,5036
SO44921;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;18489;NULL;3578,27;286,2616;89,4568;3953,9884
SO44922;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;18277;NULL;3578,27;286,2616;89,4568;3953,9884
SO44923;2011-11-27 00:00:00.000;2011-11-22 00:00:00.000;1;18336;NULL;3578,27;286,2616;89,4568;3953,9884
SO44924;2011-11-28 00:00:00.000;2011-11-23 00:00:00.000;1;28830;NULL;3578,27;286,2616;89,4568;3953,9884
SO44925;2011-11-28 00:00:00.000;2011-11-23 00:00:00.000;1;18493;NULL;3578,27;286,2616;89,4568;3953,9884
SO44926;2011-11-28 00:00:00.000;2011-11-23 00:00:00.000;1;25706;NULL;699,0982;55,9279;17,4775;772,5036
SO44927;2011-11-28 00:00:00.000;2011-11-23 00:00:00.000;1;11448;NULL;3374,99;269,9992;84,3748;3729,364
SO44928;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;14843;NULL;3578,27;286,2616;89,4568;3953,9884
SO44929;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;12398;NULL;3578,27;286,2616;89,4568;3953,9884
SO44930;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;29110;NULL;3578,27;286,2616;89,4568;3953,9884
SO44931;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;28849;NULL;3578,27;286,2616;89,4568;3953,9884
SO44932;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;18303;NULL;3578,27;286,2616;89,4568;3953,9884
SO44933;2011-11-29 00:00:00.000;2011-11-24 00:00:00.000;1;18276;NULL;3578,27;286,2616;89,4568;3953,9884
SO44934;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;14771;NULL;3578,27;286,2616;89,4568;3953,9884
SO44935;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;12333;NULL;3578,27;286,2616;89,4568;3953,9884
SO44936;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;29044;NULL;3578,27;286,2616;89,4568;3953,9884
SO44937;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;22251;NULL;3578,27;286,2616;89,4568;3953,9884
SO44938;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;28851;NULL;3578,27;286,2616;89,4568;3953,9884
SO44939;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;28993;NULL;3578,27;286,2616;89,4568;3953,9884
SO44940;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;18490;NULL;3578,27;286,2616;89,4568;3953,9884
SO44941;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;18697;NULL;3578,27;286,2616;89,4568;3953,9884
SO44942;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;18701;NULL;3578,27;286,2616;89,4568;3953,9884
SO44943;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;25568;NULL;699,0982;55,9279;17,4775;772,5036
SO44944;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;25707;NULL;699,0982;55,9279;17,4775;772,5036
SO44945;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;25710;NULL;699,0982;55,9279;17,4775;772,5036
SO44946;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;11357;NULL;3374,99;269,9992;84,3748;3729,364
SO44947;2011-11-30 00:00:00.000;2011-11-25 00:00:00.000;1;11446;NULL;3399,99;271,9992;84,9998;3756,989
SO44948;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;12395;NULL;3578,27;286,2616;89,4568;3953,9884
SO44949;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;29474;NULL;3374,99;269,9992;84,3748;3729,364
SO44950;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;28835;NULL;3578,27;286,2616;89,4568;3953,9884
SO44951;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;28843;NULL;3578,27;286,2616;89,4568;3953,9884
SO44952;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;25955;NULL;3374,99;269,9992;84,3748;3729,364
SO44953;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;28859;NULL;3578,27;286,2616;89,4568;3953,9884
SO44954;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;28990;NULL;3578,27;286,2616;89,4568;3953,9884
SO44955;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;25709;NULL;699,0982;55,9279;17,4775;772,5036
SO44956;2011-12-01 00:00:00.000;2011-11-26 00:00:00.000;1;11449;NULL;3374,99;269,9992;84,3748;3729,364
SO44957;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;22247;NULL;3578,27;286,2616;89,4568;3953,9884
SO44958;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;20173;NULL;699,0982;55,9279;17,4775;772,5036
SO44959;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;29019;NULL;3578,27;286,2616;89,4568;3953,9884
SO44960;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;22373;NULL;3578,27;286,2616;89,4568;3953,9884
SO44961;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;29060;NULL;3578,27;286,2616;89,4568;3953,9884
SO44962;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;28831;NULL;3578,27;286,2616;89,4568;3953,9884
SO44963;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;25974;NULL;3399,99;271,9992;84,9998;3756,989
SO44964;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;14647;NULL;699,0982;55,9279;17,4775;772,5036
SO44965;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;14649;NULL;699,0982;55,9279;17,4775;772,5036
SO44966;2011-12-02 00:00:00.000;2011-11-27 00:00:00.000;1;18458;NULL;3578,27;286,2616;89,4568;3953,9884
SO44967;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;14794;NULL;3578,27;286,2616;89,4568;3953,9884
SO44968;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;19365;NULL;699,0982;55,9279;17,4775;772,5036
SO44969;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;22713;NULL;3578,27;286,2616;89,4568;3953,9884
SO44970;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;28820;NULL;3578,27;286,2616;89,4568;3953,9884
SO44971;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;28989;NULL;3578,27;286,2616;89,4568;3953,9884
SO44972;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;29016;NULL;3578,27;286,2616;89,4568;3953,9884
SO44973;2011-12-03 00:00:00.000;2011-11-28 00:00:00.000;1;18482;NULL;3578,27;286,2616;89,4568;3953,9884
SO44974;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;14776;NULL;3578,27;286,2616;89,4568;3953,9884
SO44975;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;28823;NULL;3578,27;286,2616;89,4568;3953,9884
SO44976;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;28824;NULL;3578,27;286,2616;89,4568;3953,9884
SO44977;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;29010;NULL;3578,27;286,2616;89,4568;3953,9884
SO44978;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;14652;NULL;699,0982;55,9279;17,4775;772,5036
SO44979;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;18469;NULL;3578,27;286,2616;89,4568;3953,9884
SO44980;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;18699;NULL;3578,27;286,2616;89,4568;3953,9884
SO44981;2011-12-04 00:00:00.000;2011-11-29 00:00:00.000;1;18462;NULL;3578,27;286,2616;89,4568;3953,9884
SO44982;2011-12-05 00:00:00.000;2011-11-30 00:00:00.000;1;29132;NULL;3578,27;286,2616;89,4568;3953,9884
SO44983;2011-12-05 00:00:00.000;2011-11-30 00:00:00.000;1;22252;NULL;3578,27;286,2616;89,4568;3953,9884
SO44984;2011-12-05 00:00:00.000;2011-11-30 00:00:00.000;1;29008;NULL;3578,27;286,2616;89,4568;3953,9884
SO44985;2011-12-05 00:00:00.000;2011-11-30 00:00:00.000;1;18692;NULL;3578,27;286,2616;89,4568;3953,9884
SO44986;2011-12-05 00:00:00.000;2011-11-30 00:00:00.000;1;25708;NULL;699,0982;55,9279;17,4775;772,5036
SO44987;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;12323;NULL;3578,27;286,2616;89,4568;3953,9884
SO44988;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;17999;NULL;699,0982;55,9279;17,4775;772,5036
SO44989;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;28854;NULL;3578,27;286,2616;89,4568;3953,9884
SO44990;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;14645;NULL;699,0982;55,9279;17,4775;772,5036
SO44991;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;18698;NULL;3578,27;286,2616;89,4568;3953,9884
SO44992;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;18464;NULL;3578,27;286,2616;89,4568;3953,9884
SO44993;2011-12-06 00:00:00.000;2011-12-01 00:00:00.000;1;11368;NULL;3374,99;269,9992;84,3748;3729,364
SO44994;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;28805;NULL;3578,27;286,2616;89,4568;3953,9884
SO44995;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;28841;NULL;3578,27;286,2616;89,4568;3953,9884
SO44996;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;25970;NULL;3374,99;269,9992;84,3748;3729,364
SO44997;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;28870;NULL;3578,27;286,2616;89,4568;3953,9884
SO44998;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;14646;NULL;699,0982;55,9279;17,4775;772,5036
SO44999;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;18485;NULL;3578,27;286,2616;89,4568;3953,9884
SO45000;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;18297;NULL;3578,27;286,2616;89,4568;3953,9884
SO45001;2011-12-07 00:00:00.000;2011-12-02 00:00:00.000;1;18302;NULL;3578,27;286,2616;89,4568;3953,9884
SO45002;2011-12-08 00:00:00.000;2011-12-03 00:00:00.000;1;13844;NULL;3578,27;286,2616;89,4568;3953,9884
SO45003;2011-12-08 00:00:00.000;2011-12-03 00:00:00.000;1;29059;NULL;3578,27;286,2616;89,4568;3953,9884
SO45004;2011-12-08 00:00:00.000;2011-12-03 00:00:00.000;1;29106;NULL;3578,27;286,2616;89,4568;3953,9884
SO45005;2011-12-08 00:00:00.000;2011-12-03 00:00:00.000;1;28844;NULL;3578,27;286,2616;89,4568;3953,9884
SO45006;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;12373;NULL;3578,27;286,2616;89,4568;3953,9884
SO45007;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;14137;NULL;3578,27;286,2616;89,4568;3953,9884
SO45008;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;14831;NULL;3578,27;286,2616;89,4568;3953,9884
SO45009;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;19387;NULL;699,0982;55,9279;17,4775;772,5036
SO45010;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;28869;NULL;3578,27;286,2616;89,4568;3953,9884
SO45011;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;22268;NULL;3578,27;286,2616;89,4568;3953,9884
SO45012;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;14650;NULL;699,0982;55,9279;17,4775;772,5036
SO45013;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;18483;NULL;3578,27;286,2616;89,4568;3953,9884
SO45014;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;25705;NULL;699,0982;55,9279;17,4775;772,5036
SO45015;2011-12-09 00:00:00.000;2011-12-04 00:00:00.000;1;11360;NULL;3399,99;271,9992;84,9998;3756,989
SO45016;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;14770;NULL;3578,27;286,2616;89,4568;3953,9884
SO45017;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;28826;NULL;3578,27;286,2616;89,4568;3953,9884
SO45018;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;18494;NULL;3578,27;286,2616;89,4568;3953,9884
SO45019;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;18691;NULL;3578,27;286,2616;89,4568;3953,9884
SO45020;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;18332;NULL;3578,27;286,2616;89,4568;3953,9884
SO45021;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;11358;NULL;3374,99;269,9992;84,3748;3729,364
SO45022;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;11447;NULL;3374,99;269,9992;84,3748;3729,364
SO45023;2011-12-10 00:00:00.000;2011-12-05 00:00:00.000;1;13807;NULL;3578,27;286,2616;89,4568;3953,9884
SO45024;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;29475;NULL;3399,99;271,9992;84,9998;3756,989
SO45025;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;29070;NULL;3578,27;286,2616;89,4568;3953,9884
SO45026;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;25962;NULL;3399,99;271,9992;84,9998;3756,989
SO45027;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;28871;NULL;3578,27;286,2616;89,4568;3953,9884
SO45028;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;18702;NULL;3578,27;286,2616;89,4568;3953,9884
SO45029;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;18331;NULL;3578,27;286,2616;89,4568;3953,9884
SO45030;2011-12-11 00:00:00.000;2011-12-06 00:00:00.000;1;11450;NULL;3374,99;269,9992;84,3748;3729,364
SO45031;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;14792;NULL;3578,27;286,2616;89,4568;3953,9884
SO45032;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;14139;NULL;3578,27;286,2616;89,4568;3953,9884
SO45033;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;29138;NULL;3578,27;286,2616;89,4568;3953,9884
SO45034;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;28822;NULL;3578,27;286,2616;89,4568;3953,9884
SO45035;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;28839;NULL;3578,27;286,2616;89,4568;3953,9884
SO45036;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;28846;NULL;3578,27;286,2616;89,4568;3953,9884
SO45037;2011-12-12 00:00:00.000;2011-12-07 00:00:00.000;1;25704;NULL;699,0982;55,9279;17,4775;772,5036
SO45038;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29734;282;27123,6534;2613,3362;816,6676;30553,6572
SO45039;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29994;282;27722,1591;2666,1894;833,1842;31221,5327
SO45040;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29565;276;419,4589;40,2681;12,5838;472,3108
SO45041;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29858;280;419,4589;40,2681;12,5838;472,3108
SO45042;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29898;280;40648,38;3901,9785;1219,3683;45769,7268
SO45043;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29580;283;32576,7309;3126,8358;977,1362;36680,7029
SO45044;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;30052;276;5056,7532;486,4007;152,0002;5695,1541
SO45045;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29974;277;14261,358;1368,984;427,8075;16058,1495
SO45046;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29682;281;838,9178;80,5361;25,1675;944,6214
SO45047;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29614;282;39547,8476;3819,0898;1193,4656;44560,403
SO45048;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29566;275;6127,782;588,0543;183,767;6899,6033
SO45049;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29890;283;1379,5229;134,2407;41,9502;1555,7138
SO45050;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29747;283;4294,9438;418,3278;130,7274;4843,999
SO45051;2011-12-13 00:00:00.000;2011-12-08 00:00:00.000;0;29973;275;3007,9647;288,7646;90,2389;3386,9682
